host_id_x,neighbourhood,latitude_x,longitude_x,room_type_x,price_x,number_of_reviews_x,reviews_per_month_x,availability_365_x,accommodates,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,review_scores_rating,instant_bookable
459952714.0,I Centro Storico,41.89107509999999,12.5026402,Entire home/apt,208.0,2.0,0.82,137.0,5.0,within an hour,100.0,100.0,0.0,5.0,1.0
151998420.0,I Centro Storico,41.889850669571445,12.497947860021169,Entire home/apt,154.0,1.0,0.63,299.0,5.0,within a few hours,90.0,75.0,0.0,3.0,1.0
108115545.0,I Centro Storico,41.8874603,12.4716138,Entire home/apt,127.0,16.0,5.33,317.0,3.0,within an hour,100.0,100.0,0.0,4.75,1.0
1565283.0,VII San Giovanni/Cinecittà,41.87259176237692,12.518594188832887,Entire home/apt,83.0,5.0,2.21,270.0,4.0,within an hour,100.0,100.0,0.0,4.8,1.0
7234622.0,I Centro Storico,41.9043551,12.4896397,Entire home/apt,274.0,6.0,1.61,330.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
51447266.0,VII San Giovanni/Cinecittà,41.8884,12.52035,Entire home/apt,86.0,19.0,5.59,330.0,3.0,within an hour,100.0,97.0,0.0,4.68,1.0
65745366.0,I Centro Storico,41.90721,12.45113,Entire home/apt,196.0,2.0,0.79,205.0,5.0,within an hour,100.0,100.0,0.0,4.5,1.0
498727354.0,VIII Appia Antica,41.8563280315445,12.47293120715257,Entire home/apt,120.0,7.0,5.53,253.0,7.0,within an hour,100.0,100.0,0.0,5.0,0.0
513944339.0,I Centro Storico,41.88807255034484,12.500810147260712,Entire home/apt,167.0,12.0,3.79,231.0,4.0,within an hour,100.0,100.0,0.0,5.0,0.0
514308643.0,I Centro Storico,41.89559644869136,12.490345911231165,Entire home/apt,293.0,0.0,4.914,332.0,4.0,within an hour,100.0,100.0,0.0,4.884,1.0
61359872.0,I Centro Storico,41.9050234,12.459819,Entire home/apt,235.0,2.0,0.76,326.0,4.0,within an hour,88.0,100.0,0.0,5.0,1.0
145106875.0,XIII Aurelia,41.89877,12.45516,Entire home/apt,179.0,0.0,0.6759999999999999,350.0,4.0,within a few hours,83.0,67.0,0.0,4.828,1.0
340212816.0,XIII Aurelia,41.90197,12.44424,Entire home/apt,360.0,24.0,6.49,312.0,8.0,within an hour,100.0,100.0,1.0,4.96,1.0
69525545.0,II Parioli/Nomentano,41.89562811103754,12.515503635218524,Private room,80.0,2.0,0.71,57.0,2.0,a few days or more,29.0,19.0,0.0,5.0,0.0
514093664.0,XIV Monte Mario,41.958504781541606,12.401259765028954,Private room,112.0,0.0,2.754,189.0,2.0,0.8,100.0,71.6,0.0,4.964,0.0
476871006.0,I Centro Storico,41.88856714729258,12.505979172254484,Private room,130.0,1.0,0.43,326.0,2.0,within an hour,100.0,36.0,0.0,5.0,0.0
513875655.0,VIII Appia Antica,41.85447,12.47982,Private room,78.0,1.0,0.94,71.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
83506353.0,XI Arvalia/Portuense,41.85809199819157,12.450395487248898,Private room,21.0,1.0,0.81,228.0,1.0,within an hour,100.0,100.0,0.0,5.0,0.0
514100646.0,I Centro Storico,41.89817439999999,12.5012425,Entire home/apt,307.0,16.0,5.27,324.0,6.0,within an hour,100.0,100.0,0.0,4.94,0.0
32509260.0,V Prenestino/Centocelle,41.8903883,12.542129,Entire home/apt,150.0,34.0,9.03,65.0,3.0,within an hour,100.0,92.0,1.0,5.0,1.0
94052914.0,XIII Aurelia,41.893036457493,12.451486267964,Entire home/apt,276.0,9.0,2.65,227.0,5.0,within an hour,100.0,100.0,0.0,4.89,1.0
459695942.0,I Centro Storico,41.9073528,12.4591512,Private room,240.0,5.0,1.26,26.0,2.0,within an hour,100.0,100.0,1.0,5.0,1.0
507143165.0,X Ostia/Acilia,41.7342242,12.2763639,Entire home/apt,82.0,6.0,1.53,341.0,3.0,within an hour,100.0,86.0,0.0,4.33,1.0
459695942.0,I Centro Storico,41.9073528,12.4591512,Private room,220.0,6.0,1.53,25.0,2.0,within an hour,100.0,100.0,1.0,5.0,1.0
514117788.0,X Ostia/Acilia,41.73808228791528,12.356939339126772,Entire home/apt,125.0,0.0,2.7539999999999996,269.0,4.0,within a few hours,100.0,0.0,0.0,4.964,0.0
513600523.0,XII Monte Verde,41.8809371,12.4239547,Private room,195.0,2.0,0.54,84.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
238851257.0,I Centro Storico,41.9016574,12.4851737,Entire home/apt,721.0,10.0,2.56,134.0,7.0,within an hour,97.0,99.0,1.0,4.9,1.0
255546624.0,II Parioli/Nomentano,41.92116308440245,12.479186750254197,Entire home/apt,150.0,1.0,1.0,312.0,4.0,within an hour,100.0,67.0,0.0,4.0,0.0
513275826.0,IX Eur,41.78839624415615,12.402724302375242,Entire home/apt,94.0,2.0,0.69,156.0,3.0,within a day,100.0,94.0,0.0,4.0,1.0
20958528.0,I Centro Storico,41.89318225247892,12.505008794912264,Private room,95.0,10.0,3.33,0.0,2.0,within a few hours,100.0,96.0,0.0,4.9,0.0
422113729.0,I Centro Storico,41.8914520995686,12.500713324365496,Entire home/apt,100.0,7.0,2.16,320.0,4.0,within an hour,100.0,100.0,0.0,4.57,1.0
260795684.0,X Ostia/Acilia,41.75118,12.3652,Entire home/apt,88.0,12.0,3.5,70.0,2.0,within an hour,100.0,100.0,0.0,4.42,1.0
31898183.0,I Centro Storico,41.8966649,12.5050899,Entire home/apt,1000.0,0.0,0.868,359.0,8.0,within an hour,100.0,86.0,0.0,4.843999999999999,1.0
10268057.0,II Parioli/Nomentano,41.91615713836508,12.522896318050476,Entire home/apt,189.0,3.0,1.25,329.0,4.0,within an hour,100.0,71.0,0.0,5.0,0.0
23532561.0,I Centro Storico,41.9009372,12.482819,Entire home/apt,318.0,14.0,3.96,38.0,5.0,within an hour,100.0,99.0,0.0,4.71,1.0
382644928.0,I Centro Storico,41.89039,12.47376,Entire home/apt,139.0,19.0,5.23,326.0,2.0,within an hour,100.0,99.0,1.0,4.89,1.0
514381320.0,V Prenestino/Centocelle,41.886942673443215,12.537405811157427,Entire home/apt,160.0,0.0,4.5,152.0,4.0,within a few hours,100.0,50.0,0.0,4.892,0.0
498663073.0,II Parioli/Nomentano,41.9252461,12.4702636,Entire home/apt,107.0,13.0,3.39,148.0,2.0,within an hour,100.0,100.0,1.0,4.92,0.0
506858216.0,XIII Aurelia,41.89827312552983,12.456508935096371,Private room,125.0,5.0,1.39,125.0,2.0,within a day,100.0,75.0,1.0,5.0,0.0
71823080.0,XII Monte Verde,41.877112355563376,12.46542926877737,Entire home/apt,119.0,4.0,1.3,344.0,4.0,within an hour,100.0,100.0,0.0,4.5,0.0
435313790.0,I Centro Storico,41.9037412,12.4600997,Entire home/apt,210.0,4.0,1.1,83.0,4.0,within an hour,100.0,100.0,0.0,4.75,1.0
514388265.0,II Parioli/Nomentano,41.9105754,12.514202,Entire home/apt,180.0,16.0,4.49,331.0,6.0,within an hour,100.0,100.0,1.0,5.0,0.0
514382123.0,X Ostia/Acilia,41.7467488,12.3205718,Entire home/apt,54.0,0.0,4.5,263.0,2.0,0.4,100.0,80.0,0.0,4.892,0.0
4417813.0,I Centro Storico,41.9034382,12.4874866,Entire home/apt,500.0,5.0,1.44,53.0,10.0,within an hour,98.0,100.0,0.0,4.4,1.0
502468221.0,I Centro Storico,41.902780205838624,12.487498621581008,Entire home/apt,584.0,1.0,0.45,334.0,5.0,within an hour,100.0,100.0,0.0,5.0,1.0
96122546.0,II Parioli/Nomentano,41.9217557,12.4828685,Entire home/apt,112.0,4.0,1.2,248.0,5.0,within an hour,98.0,100.0,0.0,4.75,1.0
2301589.0,VII San Giovanni/Cinecittà,41.88120903542045,12.501551148725364,Entire home/apt,227.0,10.0,3.45,7.0,5.0,within an hour,100.0,97.0,0.0,4.9,1.0
460947947.0,XII Monte Verde,41.871803695139405,12.453782853472894,Entire home/apt,147.0,2.0,0.56,326.0,4.0,within an hour,100.0,100.0,1.0,4.5,1.0
4417813.0,I Centro Storico,41.9090961,12.4560146,Entire home/apt,400.0,2.0,0.54,67.0,6.0,within an hour,98.0,100.0,0.0,4.5,1.0
28142565.0,IV Tiburtina,41.91120377976856,12.53876741781078,Private room,62.0,3.0,1.03,64.0,2.0,within an hour,100.0,100.0,0.0,4.33,1.0
40107146.0,I Centro Storico,41.90343603025363,12.487578184209662,Entire home/apt,230.0,26.0,7.03,289.0,9.0,within an hour,100.0,100.0,1.0,4.81,1.0
412422099.0,V Prenestino/Centocelle,41.899541665673866,12.557395739448634,Shared room,22.0,9.0,2.41,333.0,1.0,within an hour,92.0,41.0,0.0,4.33,0.0
28142565.0,IV Tiburtina,41.90993,12.53901,Private room,62.0,6.0,2.12,59.0,2.0,within an hour,100.0,100.0,0.0,4.5,1.0
1565283.0,VIII Appia Antica,41.83589,12.54507,Entire home/apt,95.0,7.0,2.04,345.0,3.0,within an hour,100.0,100.0,0.0,4.71,1.0
483865175.0,V Prenestino/Centocelle,41.890862505833056,12.521965205669405,Private room,109.0,0.0,1.736,361.0,2.0,within an hour,100.0,90.0,0.0,4.816,1.0
6519534.0,VII San Giovanni/Cinecittà,41.87629285214911,12.506751589946482,Entire home/apt,183.0,2.0,1.07,208.0,4.0,within an hour,100.0,100.0,0.0,5.0,1.0
51917671.0,X Ostia/Acilia,41.73846,12.2385,Entire home/apt,80.0,1.0,0.28,363.0,4.0,within an hour,100.0,86.0,0.0,3.0,0.0
514064825.0,I Centro Storico,41.91445,12.45481,Entire home/apt,240.0,1.0,0.49,76.0,4.0,within a few hours,100.0,86.0,0.0,5.0,0.0
10486445.0,I Centro Storico,41.906470014845056,12.480850494027292,Private room,341.0,0.0,1.04,174.0,2.0,within a day,100.0,50.0,0.0,4.836,1.0
23500916.0,VII San Giovanni/Cinecittà,41.85603,12.56798,Private room,54.0,16.0,4.25,327.0,2.0,within an hour,100.0,97.0,1.0,4.94,0.0
514064825.0,I Centro Storico,41.91592746019837,12.452788193605764,Entire home/apt,256.0,0.0,2.46,69.0,6.0,within a few hours,100.0,86.0,0.0,4.988,0.0
94052914.0,I Centro Storico,41.8967767,12.5017915,Entire home/apt,161.0,3.0,0.8,345.0,4.0,within an hour,100.0,100.0,0.0,3.0,1.0
441507526.0,I Centro Storico,41.90944,12.47394,Entire home/apt,360.0,7.0,1.93,219.0,6.0,within an hour,100.0,100.0,0.0,4.71,1.0
347751041.0,VII San Giovanni/Cinecittà,41.87868092665724,12.50839422327883,Entire home/apt,92.0,14.0,5.06,315.0,5.0,within an hour,100.0,100.0,0.0,5.0,1.0
409480234.0,II Parioli/Nomentano,41.90747297438279,12.523115490576718,Entire home/apt,120.0,5.0,2.38,132.0,6.0,within an hour,100.0,100.0,1.0,4.4,1.0
158699136.0,I Centro Storico,41.8946828,12.4917637,Entire home/apt,175.0,5.0,1.34,311.0,2.0,within an hour,98.0,98.0,0.0,4.8,1.0
377364711.0,VIII Appia Antica,41.87129274278396,12.473389458526237,Entire home/apt,124.0,8.0,2.2,312.0,4.0,within an hour,100.0,100.0,0.0,4.75,1.0
498663073.0,XIII Aurelia,41.89876708266768,12.454490378906652,Entire home/apt,300.0,6.0,1.76,131.0,6.0,within an hour,100.0,100.0,1.0,5.0,0.0
59426224.0,IV Tiburtina,41.9306883,12.5699829,Entire home/apt,77.0,12.0,3.27,341.0,2.0,within an hour,100.0,100.0,0.0,4.67,0.0
514448759.0,I Centro Storico,41.89815735748547,12.46631907420503,Entire home/apt,180.0,23.0,6.39,300.0,4.0,within an hour,100.0,100.0,1.0,4.91,0.0
16656472.0,V Prenestino/Centocelle,41.879289,12.5365477,Entire home/apt,75.0,13.0,3.9,36.0,2.0,within an hour,98.0,99.0,1.0,4.77,1.0
96002458.0,I Centro Storico,41.90531602230296,12.462971616394046,Entire home/apt,399.0,4.0,1.1,47.0,8.0,within an hour,90.0,98.0,0.0,5.0,1.0
10778944.0,VI Roma delle Torri,41.87925336916639,12.67657911316633,Entire home/apt,50.0,26.0,7.03,147.0,4.0,within a few hours,100.0,98.0,1.0,4.85,0.0
3117292.0,I Centro Storico,41.90371702198792,12.46323023195817,Entire home/apt,308.0,4.0,1.07,343.0,4.0,within an hour,75.0,100.0,0.0,5.0,1.0
514448759.0,I Centro Storico,41.898452832400245,12.46656047301637,Private room,160.0,24.0,6.55,313.0,2.0,within an hour,100.0,100.0,1.0,4.96,0.0
16648202.0,X Ostia/Acilia,41.7280551,12.2844428,Entire home/apt,178.0,2.0,1.33,311.0,7.0,within a few hours,100.0,100.0,0.0,4.0,1.0
195338414.0,XII Monte Verde,41.8802268259396,12.45237499259034,Entire home/apt,147.0,10.0,3.13,349.0,4.0,within an hour,100.0,94.0,0.0,4.9,0.0
425282031.0,I Centro Storico,41.90721,12.45815,Entire home/apt,174.0,23.0,6.16,331.0,4.0,within an hour,100.0,100.0,1.0,4.91,0.0
8757681.0,I Centro Storico,41.89583332033721,12.470640868625882,Entire home/apt,224.0,16.0,4.32,332.0,5.0,within an hour,100.0,100.0,0.0,4.81,1.0
120500149.0,XIV Monte Mario,41.911472902979696,12.44499392246133,Entire home/apt,250.0,8.0,2.67,208.0,6.0,within an hour,100.0,100.0,1.0,4.88,0.0
514512418.0,V Prenestino/Centocelle,41.899228,12.5693876,Entire home/apt,46.0,5.0,1.36,74.0,3.0,within an hour,100.0,100.0,0.0,4.8,0.0
4720001.0,II Parioli/Nomentano,41.9126594,12.4757575,Entire home/apt,200.0,2.0,0.63,67.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
225628832.0,X Ostia/Acilia,41.729682,12.2834055,Entire home/apt,80.0,0.0,0.602,326.0,4.0,within an hour,100.0,50.0,0.0,4.800000000000001,0.0
2683907.0,I Centro Storico,41.889371473509954,12.469317407718492,Entire home/apt,135.0,6.0,2.81,99.0,2.0,within an hour,100.0,96.0,1.0,4.83,1.0
639128.0,I Centro Storico,41.90565306626765,12.446494143516546,Entire home/apt,186.0,16.0,4.62,134.0,5.0,within an hour,100.0,99.0,1.0,5.0,1.0
143768099.0,II Parioli/Nomentano,41.9151155,12.4958889,Private room,70.0,8.0,2.09,252.0,2.0,within an hour,98.0,90.0,0.0,4.88,0.0
132273042.0,II Parioli/Nomentano,41.89572800085032,12.512742765247822,Entire home/apt,164.0,21.0,5.63,153.0,4.0,within an hour,100.0,100.0,1.0,4.81,1.0
514261195.0,X Ostia/Acilia,41.77017145047133,12.3111116089384,Entire home/apt,90.0,0.0,4.6899999999999995,361.0,4.0,within a few hours,100.0,0.0,0.0,4.890000000000001,0.0
460202766.0,XII Monte Verde,41.88515,12.4218704,Entire home/apt,70.0,0.0,3.6480000000000006,192.0,2.0,within a day,80.0,29.0,0.0,4.851999999999999,0.0
305146617.0,II Parioli/Nomentano,41.89903899999999,12.515803,Entire home/apt,116.0,22.0,5.79,335.0,2.0,within an hour,98.0,100.0,0.0,4.68,1.0
129020630.0,XII Monte Verde,41.8739969731306,12.45537328707925,Private room,60.0,1.0,0.3,326.0,1.0,within a day,100.0,32.0,1.0,5.0,0.0
89809327.0,XIII Aurelia,41.8953707,12.4567539,Entire home/apt,220.0,7.0,2.16,152.0,4.0,within an hour,100.0,95.0,0.0,5.0,1.0
514505871.0,I Centro Storico,41.89385607757927,12.509891697697542,Entire home/apt,125.0,12.0,3.19,247.0,4.0,within an hour,100.0,100.0,1.0,4.92,0.0
25901406.0,I Centro Storico,41.89015205269615,12.506691630688476,Entire home/apt,40.0,0.0,2.786,276.0,2.0,within a day,75.0,0.0,0.0,4.568,0.0
21327424.0,III Monte Sacro,41.95504635393681,12.514285370707514,Entire home/apt,45.0,0.0,1.1,264.0,1.0,within an hour,100.0,63.0,0.0,4.664,0.0
386500920.0,XIII Aurelia,41.89602256375223,12.449407872692897,Entire home/apt,154.0,27.0,7.43,341.0,4.0,within an hour,100.0,100.0,0.0,4.48,1.0
316068.0,I Centro Storico,41.88937,12.46756,Entire home/apt,221.0,5.0,1.39,266.0,4.0,within an hour,100.0,100.0,1.0,4.8,1.0
485558327.0,II Parioli/Nomentano,41.9112331,12.5285505,Entire home/apt,113.0,5.0,5.0,342.0,5.0,within an hour,100.0,96.0,0.0,4.0,0.0
115777793.0,I Centro Storico,41.89771589360648,12.468637233225062,Entire home/apt,199.0,3.0,1.18,311.0,3.0,within an hour,95.0,99.0,0.0,4.0,1.0
509543314.0,VI Roma delle Torri,41.88361,12.82327,Entire home/apt,39.0,10.0,3.13,79.0,3.0,within an hour,100.0,98.0,0.0,5.0,0.0
510024719.0,I Centro Storico,41.89957520346508,12.484067603945732,Entire home/apt,227.0,18.0,5.57,136.0,6.0,within an hour,100.0,100.0,0.0,4.78,1.0
277614825.0,I Centro Storico,41.9049199576753,12.463034227075507,Entire home/apt,244.0,0.0,1.9619999999999997,224.0,5.0,within an hour,100.0,100.0,0.0,4.651999999999999,1.0
514369973.0,II Parioli/Nomentano,41.91062,12.51818,Private room,100.0,6.0,1.88,352.0,2.0,within a few hours,100.0,50.0,0.0,4.67,0.0
515005364.0,I Centro Storico,41.89807637925183,12.479200400412084,Entire home/apt,167.0,13.0,3.71,312.0,2.0,within an hour,100.0,100.0,0.0,4.92,0.0
514835266.0,I Centro Storico,41.8918513,12.4688541,Entire home/apt,133.0,1.0,0.75,121.0,2.0,within an hour,100.0,88.0,0.0,4.0,1.0
256847402.0,I Centro Storico,41.88685,12.46944,Entire home/apt,170.0,8.0,2.24,324.0,2.0,within an hour,100.0,98.0,1.0,4.75,1.0
147524326.0,I Centro Storico,41.90906,12.4461,Entire home/apt,254.0,16.0,4.4,341.0,7.0,within an hour,100.0,100.0,1.0,4.75,0.0
253444985.0,VI Roma delle Torri,41.86589,12.60949,Private room,76.0,11.0,3.37,0.0,2.0,within an hour,100.0,96.0,0.0,4.91,0.0
37661793.0,XI Arvalia/Portuense,41.8692723678781,12.46793724973756,Entire home/apt,4000.0,0.0,2.274,365.0,4.0,within a few hours,100.0,100.0,1.0,4.8020000000000005,1.0
206380158.0,I Centro Storico,41.91646186500707,12.456311495014898,Entire home/apt,100.0,3.0,1.01,326.0,6.0,within an hour,89.0,96.0,0.0,4.33,1.0
476250298.0,I Centro Storico,41.90895,12.45331,Private room,253.0,2.0,0.54,363.0,3.0,within an hour,100.0,56.0,0.0,5.0,0.0
430527120.0,XIII Aurelia,41.89726944551666,12.42194814973756,Entire home/apt,88.0,10.0,2.75,50.0,4.0,within an hour,100.0,100.0,0.0,4.1,0.0
515009558.0,XIII Aurelia,41.8986,12.44208,Entire home/apt,557.0,1.0,1.0,62.0,15.0,within an hour,100.0,100.0,0.0,5.0,1.0
515010108.0,VII San Giovanni/Cinecittà,41.87225114929137,12.5098003924074,Entire home/apt,119.0,7.0,2.21,47.0,5.0,within an hour,90.0,100.0,0.0,5.0,1.0
31025280.0,XV Cassia/Flaminia,41.94907,12.47027,Private room,45.0,0.0,0.44400000000000006,228.0,2.0,within a day,90.0,58.0,0.0,4.614,0.0
69148680.0,II Parioli/Nomentano,41.92030785703185,12.52187567555372,Private room,139.0,2.0,0.73,361.0,2.0,a few days or more,40.0,33.0,0.0,5.0,0.0
264567910.0,VI Roma delle Torri,41.86488442197665,12.6646584105896,Private room,32.0,21.0,5.63,105.0,2.0,within an hour,95.0,100.0,1.0,4.76,0.0
5970563.0,I Centro Storico,41.90372382566678,12.503189166270465,Entire home/apt,279.0,7.0,2.04,218.0,4.0,within an hour,100.0,100.0,1.0,5.0,1.0
88151659.0,XIII Aurelia,41.8971543,12.4567325,Entire home/apt,299.0,8.0,2.7,324.0,6.0,within an hour,100.0,99.0,1.0,5.0,1.0
23532561.0,I Centro Storico,41.9036918,12.4832108,Entire home/apt,252.0,10.0,3.66,48.0,4.0,within an hour,100.0,99.0,0.0,4.7,1.0
514597003.0,I Centro Storico,41.89648,12.50096,Entire home/apt,183.0,9.0,2.81,35.0,2.0,within an hour,100.0,100.0,0.0,5.0,1.0
262193532.0,XII Monte Verde,41.875343525135605,12.436108252728271,Entire home/apt,111.0,0.0,1.1380000000000001,306.0,3.0,within an hour,87.0,100.0,0.0,4.388,1.0
515022980.0,V Prenestino/Centocelle,41.89062,12.52616,Entire home/apt,89.0,11.0,3.63,344.0,2.0,within an hour,100.0,100.0,0.0,3.91,1.0
510200232.0,X Ostia/Acilia,41.73366,12.28484,Entire home/apt,108.0,5.0,1.67,335.0,4.0,within an hour,100.0,100.0,0.0,5.0,1.0
87100582.0,V Prenestino/Centocelle,41.8747057,12.5434499,Entire home/apt,113.0,5.0,1.65,30.0,4.0,within an hour,100.0,100.0,0.0,4.8,0.0
482303939.0,V Prenestino/Centocelle,41.88438913955315,12.540323527314872,Entire home/apt,75.0,9.0,2.52,300.0,4.0,within an hour,100.0,100.0,0.0,4.67,1.0
488741677.0,I Centro Storico,41.89740602113086,12.470997763720623,Entire home/apt,299.0,1.0,0.28,348.0,6.0,a few days or more,34.0,20.0,0.0,5.0,1.0
477490500.0,XIII Aurelia,41.89686210700035,12.434222002897988,Entire home/apt,89.0,6.0,1.68,120.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
393438901.0,I Centro Storico,41.89616313688472,12.50355178149391,Private room,40.0,2.0,0.67,39.0,1.0,within an hour,89.0,47.0,0.0,5.0,0.0
515026633.0,I Centro Storico,41.8959401,12.5001697,Entire home/apt,385.0,12.0,3.46,335.0,6.0,within an hour,100.0,100.0,0.0,5.0,1.0
29085403.0,II Parioli/Nomentano,41.9117563,12.5033802,Entire home/apt,277.0,11.0,4.65,138.0,9.0,within an hour,100.0,94.0,1.0,5.0,0.0
49793315.0,V Prenestino/Centocelle,41.87630195444983,12.57073355780762,Private room,50.0,8.0,2.42,36.0,2.0,within an hour,100.0,92.0,0.0,4.13,0.0
488741677.0,I Centro Storico,41.89669,12.46899,Entire home/apt,220.0,2.0,0.57,359.0,4.0,a few days or more,34.0,20.0,0.0,3.5,0.0
43276502.0,II Parioli/Nomentano,41.91179,12.52202,Entire home/apt,226.0,9.0,3.29,17.0,4.0,within an hour,100.0,100.0,0.0,5.0,0.0
408765604.0,V Prenestino/Centocelle,41.89004,12.58451,Private room,63.0,11.0,3.47,344.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
219592242.0,XII Monte Verde,41.8881153,12.4249441,Entire home/apt,200.0,8.0,2.26,351.0,4.0,within an hour,100.0,100.0,1.0,4.75,1.0
514663837.0,XIII Aurelia,41.90139,12.43988,Entire home/apt,519.0,13.0,3.45,337.0,4.0,within an hour,100.0,100.0,1.0,4.92,0.0
357225570.0,XV Cassia/Flaminia,42.031956282753626,12.445265762507915,Entire home/apt,85.0,0.0,1.6940000000000002,365.0,2.0,within an hour,100.0,93.0,0.0,4.442,1.0
515047793.0,II Parioli/Nomentano,41.89625,12.5177,Entire home/apt,99.0,7.0,1.93,331.0,2.0,within an hour,80.0,96.0,0.0,4.86,1.0
28238306.0,V Prenestino/Centocelle,41.88862,12.52922,Entire home/apt,239.0,4.0,1.45,300.0,6.0,within an hour,100.0,100.0,1.0,5.0,1.0
373387560.0,II Parioli/Nomentano,41.91314338944395,12.475309204757954,Private room,146.0,0.0,2.524,175.0,2.0,within an hour,100.0,80.0,0.0,4.79,0.0
506858216.0,XIII Aurelia,41.8984234,12.4561279,Private room,153.0,2.0,0.55,139.0,3.0,within a day,100.0,75.0,1.0,5.0,0.0
159967410.0,V Prenestino/Centocelle,41.8870693,12.5276174,Entire home/apt,104.0,10.0,2.65,318.0,4.0,within an hour,100.0,98.0,0.0,4.2,1.0
186303711.0,V Prenestino/Centocelle,41.88887392078879,12.525540345551342,Entire home/apt,131.0,12.0,4.0,148.0,5.0,within an hour,100.0,100.0,0.0,4.5,1.0
514703651.0,III Monte Sacro,41.94586982051839,12.518310874517226,Private room,104.0,0.0,2.402,365.0,1.0,within a day,50.0,78.6,0.0,4.784000000000001,0.0
215846111.0,VII San Giovanni/Cinecittà,41.879406566684416,12.50872094460932,Entire home/apt,110.0,16.0,4.95,319.0,4.0,within an hour,100.0,100.0,0.0,4.75,0.0
422431779.0,IV Tiburtina,41.89860049669812,12.535717211245274,Private room,57.0,10.0,4.76,19.0,2.0,within an hour,99.0,100.0,0.0,4.0,1.0
422431779.0,IV Tiburtina,41.89738,12.53598,Private room,59.0,5.0,2.38,178.0,2.0,within an hour,99.0,100.0,0.0,4.0,1.0
451127056.0,VIII Appia Antica,41.86673250746649,12.490754015743732,Entire home/apt,205.0,9.0,2.52,347.0,7.0,within an hour,100.0,100.0,1.0,5.0,1.0
101709087.0,IX Eur,41.82242181195862,12.480361042665873,Entire home/apt,122.0,11.0,3.47,217.0,4.0,within an hour,100.0,99.0,1.0,5.0,1.0
297940611.0,XI Arvalia/Portuense,41.85007561128901,12.461146615591865,Private room,54.0,2.0,0.65,249.0,2.0,within a few hours,90.0,47.0,0.0,3.0,0.0
8757681.0,I Centro Storico,41.9085137,12.4773734,Entire home/apt,475.0,1.0,0.91,320.0,6.0,within an hour,100.0,100.0,0.0,5.0,1.0
5970563.0,I Centro Storico,41.9036839,12.5031087,Private room,185.0,6.0,1.73,227.0,2.0,within an hour,100.0,100.0,1.0,4.83,1.0
8757681.0,I Centro Storico,41.908245552107374,12.476219179895525,Private room,287.0,3.0,0.94,319.0,4.0,within an hour,100.0,100.0,0.0,5.0,1.0
102238702.0,VII San Giovanni/Cinecittà,41.86815941115546,12.526160180568697,Entire home/apt,93.0,25.0,7.98,308.0,2.0,within an hour,100.0,100.0,0.0,4.88,1.0
486878749.0,I Centro Storico,41.9084019,12.4509054,Entire home/apt,185.0,8.0,2.33,35.0,5.0,within an hour,100.0,100.0,0.0,5.0,1.0
18132057.0,I Centro Storico,41.88869092694521,12.472196599330392,Entire home/apt,450.0,6.0,1.7,247.0,2.0,within a few hours,100.0,100.0,0.0,5.0,0.0
1557738.0,I Centro Storico,41.90904990889582,12.459112413193854,Entire home/apt,1200.0,0.0,0.148,268.0,10.0,within a few hours,100.0,54.0,0.0,3.9599999999999995,0.0
126402147.0,IX Eur,41.80758,12.4396,Entire home/apt,150.0,4.0,1.11,329.0,4.0,within a day,73.0,32.0,0.0,5.0,0.0
5149967.0,I Centro Storico,41.8815444,12.4753833,Entire home/apt,123.0,8.0,2.47,339.0,3.0,within an hour,100.0,89.0,1.0,4.75,1.0
514740454.0,X Ostia/Acilia,41.7589634716517,12.363743718346363,Entire home/apt,85.0,8.0,2.33,158.0,3.0,within an hour,100.0,93.0,0.0,5.0,0.0
19586353.0,X Ostia/Acilia,41.7394896,12.2815535,Entire home/apt,77.0,5.0,3.06,357.0,2.0,within an hour,100.0,100.0,0.0,5.0,0.0
430527120.0,XIII Aurelia,41.8977486,12.4216692,Entire home/apt,87.0,6.0,1.89,47.0,2.0,within an hour,100.0,100.0,0.0,4.67,1.0
184352369.0,I Centro Storico,41.89295,12.50343,Private room,191.0,4.0,1.74,363.0,3.0,within an hour,98.0,100.0,0.0,4.5,1.0
283634567.0,I Centro Storico,41.89591638747872,12.499998786484191,Private room,150.0,0.0,1.3179999999999998,359.0,2.0,within an hour,100.0,0.0,0.0,4.898000000000001,0.0
183973597.0,X Ostia/Acilia,41.73243,12.26935,Private room,71.0,4.0,1.43,157.0,1.0,within an hour,100.0,100.0,0.0,5.0,1.0
308373390.0,VIII Appia Antica,41.87313650833389,12.480015802129456,Private room,65.0,13.0,4.24,149.0,1.0,within an hour,100.0,74.0,0.0,4.77,0.0
10959580.0,X Ostia/Acilia,41.737887,12.2659857,Entire home/apt,86.0,0.0,0.734,262.0,4.0,0.8,82.6,74.2,0.0,4.7780000000000005,1.0
164427185.0,XIII Aurelia,41.89431807584984,12.444627653442367,Entire home/apt,164.0,2.0,0.61,303.0,4.0,within an hour,100.0,98.0,1.0,5.0,1.0
